node_id;x;y;z;v_x;v_y;v_z;disp_x;disp_y;disp_z;T;stress_mean;strain_plast;stress_eff;stress_flow;strain_rate;surface_dist;contact_dist;strain_vol;structHardness;structTensile;structHeat;structVolume;structt85;structInstTRate;volume;Sub.stress_xx;Sub.stress_yy;Sub.stress_zz;Sub.stress_xy;Sub.stress_yz;Sub.stress_zx;stress_1;stress_2;stress_3;strain_elast;Sub.Strain_eff;Sub._strain_xx;Sub._strain_yy;Sub._strain_zz;Sub._strain_xy;Sub._strain_yz;Sub._strain_zx;Sub.strain_xx;Sub.strain_yy;Sub.strain_zz;Sub.strain_xy;Sub.strain_yz;Sub.strain_zx;Sub.strain_1;Sub.strain_1_x;Sub.strain_1_y;Sub.strain_1_z;Sub.strain_2;Sub.strain_2_x;Sub.strain_2_y;Sub.strain_2_z;Sub.strain_3;Sub.strain_3_x;Sub.strain_3_y;Sub.strain_3_z;Sub.strain_vol;Sub._temper_vol;Sub.stress_xx;Sub.stress_yy;Sub.stress_zz;Sub.stress_xy;Sub.stress_yz;Sub.stress_zx;Sub.stress_1;Sub.stress_1_x;Sub.stress_1_y;Sub.stress_1_z;Sub.stress_2;Sub.stress_2_x;Sub.stress_2_y;Sub.stress_2_z;Sub.stress_3;Sub.stress_3_x;Sub.stress_3_y;Sub.stress_3_z
114;0.371437;0.0609793;-0.195876;-1.223e-08;-3.93051e-09;-1.00551e-08;-0.00103849;-0.000327748;-0.00103053;39.6834;-3.18185e+08;0.658597;4.62059e+08;1.89516e+09;0;0;1e+30;-0.0977488;428.497;1.33548e+09;109707;2.12689;3503.36;0.00544134;4.48671e-05;-1.53678e+08;-5.0293e+08;-2.97946e+08;5.70069e+07;8.22831e+07;1.74197e+08;-1.92182e+07;-4.03398e+08;-5.31937e+08;0.147282;0.0656926;-0.0147697;0.0436386;-0.028869;0.0491197;-0.0678041;-0.00496512;-0.0473526;0.0110557;-0.0614519;0.0491197;-0.0678041;-0.00496512;0.0316219;0.0091523;0.0283612;-0.0105747;-0.0526459;-0.0483339;0.0084905;-0.0190613;-0.0767248;0.020777;-0.0315962;-0.0667584;-0.0977488;-0.1169;-1.53678e+08;-5.0293e+08;-2.97946e+08;5.7007e+07;8.22831e+07;1.74197e+08;-1.92182e+07;-1.54954e+07;-3.65718e+06;-1.07638e+07;-4.03398e+08;2.38533e+08;-1.14967e+08;-3.04326e+08;-5.31937e+08;-8.5426e+06;-4.99728e+08;1.82089e+08
115;0.368934;0.0488827;-0.191568;-1.21266e-08;-3.03719e-09;-1.03892e-08;-0.00101937;-0.000241632;-0.00106139;39.7347;-2.78769e+08;0.698997;4.07107e+08;1.89798e+09;0;0;1e+30;-0.0978666;428.496;1.33548e+09;109710;2.1269;3505.24;0.00545533;5.03908e-05;-1.66806e+08;-4.48143e+08;-2.21358e+08;3.44608e+07;6.46644e+07;1.66183e+08;-1.49117e+07;-3.55656e+08;-4.65741e+08;0.129767;0.0764836;-0.0448833;0.0759401;-0.0310568;0.00448352;-0.00359724;0.00493295;-0.0775055;0.0433179;-0.063679;0.00448352;-0.00359724;0.00493295;0.0433881;0.000789822;0.0433751;-0.000710463;-0.0632702;-0.0109263;-0.000821718;-0.0623142;-0.0779845;-0.0767997;0.00161867;0.0134449;-0.0978666;-0.117252;-1.66806e+08;-4.48144e+08;-2.21359e+08;3.44608e+07;6.46644e+07;1.66182e+08;-1.49117e+07;-1.1109e+07;-2.32719e+06;-9.67128e+06;-3.55656e+08;2.36612e+08;-8.71935e+07;-2.50805e+08;-4.65741e+08;-2.27979e+07;-4.45638e+08;1.3342e+08
116;0.37142;0.0349217;-0.191685;-1.23583e-08;-2.02449e-09;-1.03663e-08;-0.00103848;-0.000142447;-0.0010594;39.7227;-2.76446e+08;0.635604;4.68319e+08;1.88708e+09;0;0;1e+30;-0.0984378;428.497;1.33548e+09;109707;2.12689;3504.92;0.00545208;9.52757e-05;-1.11257e+08;-4.87232e+08;-2.3085e+08;1.67554e+07;3.76727e+07;1.85766e+08;2.6589e+07;-3.62888e+08;-4.9304e+08;0.149279;0.0797394;-0.027951;0.0771475;-0.0491965;-0.0214272;0.000754362;0.0175733;-0.0607636;0.0443349;-0.0820091;-0.0214272;0.000754362;0.0175733;0.045418;-0.0045743;0.0451867;-0.000181666;-0.0585577;-0.0545537;-0.00560508;-0.0205301;-0.085298;0.0297854;0.00269406;-0.0798832;-0.0984378;-0.117837;-1.11257e+08;-4.87232e+08;-2.3085e+08;1.67554e+07;3.76727e+07;1.85766e+08;2.65889e+07;2.13803e+07;1.84818e+06;1.56983e+07;-3.62888e+08;2.15264e+08;-5.7758e+07;-2.86379e+08;-4.9304e+08;-1.92858e+07;-4.85547e+08;8.34302e+07
117;0.371857;0.0142646;-0.190034;-1.24824e-08;-5.11679e-10;-1.04653e-08;-0.00104159;4.47782e-06;-0.00107188;39.7181;-3.12527e+08;0.616393;4.89127e+08;1.88496e+09;0;0;1e+30;-0.0989575;428.497;1.33548e+09;109707;2.12689;3504.4;0.00545088;9.60732e-05;-1.70789e+08;-5.37932e+08;-2.28861e+08;-5.1851e+06;-6.19895e+06;2.01829e+08;4.19882e+06;-4.03719e+08;-5.38061e+08;0.155911;0.0675546;-0.0289269;0.061837;-0.0329101;0.0204843;0.00896657;0.0412738;-0.0619127;0.0288512;-0.0658959;0.0204843;0.00896657;0.0412738;0.0304861;0.00384028;0.0301612;0.00222524;-0.0446917;-0.032366;0.00634601;-0.0301582;-0.0847518;0.0574601;-0.00272418;-0.0622397;-0.0989575;-0.118142;-1.70789e+08;-5.37932e+08;-2.28861e+08;-5.1851e+06;-6.19899e+06;2.01829e+08;4.19882e+06;3.1729e+06;-61784.1;2.74936e+06;-4.03719e+08;2.64412e+08;3.87484e+06;-3.05058e+08;-5.38061e+08;-2.60102e+06;-5.37978e+08;-9.08783e+06
118;0.371195;-0.0108499;-0.191851;-1.25385e-08;1.32157e-09;-1.03306e-08;-0.00103772;0.000182514;-0.00105833;39.7184;-2.55758e+08;0.609512;4.34554e+08;1.87716e+09;0;0;1e+30;-0.0986447;428.497;1.33548e+09;109708;2.12689;3504.78;0.00545097;9.41143e-05;-1.10217e+08;-4.52834e+08;-2.04224e+08;-1.70255e+07;-3.59543e+07;1.73277e+08;2.4941e+07;-3.34046e+08;-4.5817e+08;0.138516;0.071593;-0.0373273;0.0698793;-0.032552;0.020153;-0.00066973;0.0172605;-0.0702089;0.0369977;-0.0654335;0.020153;-0.00066973;0.0172605;0.0379388;0.00353327;0.0377735;0.000172619;-0.0592071;-0.0344946;0.00344591;-0.0479971;-0.0773764;-0.0624735;0.00563665;0.0453033;-0.0986447;-0.118167;-1.10217e+08;-4.52834e+08;-2.04224e+08;-1.70255e+07;-3.59544e+07;1.73276e+08;2.4941e+07;1.96996e+07;-1.8447e+06;1.51847e+07;-3.34046e+08;2.04588e+08;4.92041e+07;-2.59441e+08;-4.5817e+08;1.47687e+07;-4.51903e+08;-7.40591e+07
119;0.371557;-0.0339287;-0.197408;-1.26197e-08;2.99696e-09;-9.91556e-09;-0.00104094;0.000346294;-0.00101977;39.7021;-2.92669e+08;0.549334;4.95159e+08;1.86529e+09;0;0;1e+30;-0.0980866;428.497;1.33548e+09;109705;2.12684;3506.43;0.00544664;9.80573e-05;-9.33485e+07;-4.88285e+08;-2.96374e+08;-5.12859e+07;-6.43813e+07;1.896e+08;3.16717e+07;-4.01645e+08;-5.08035e+08;0.157834;0.0670886;-0.0257164;0.0644501;-0.0387337;0.0215824;0.00283078;0.0199487;-0.0584119;0.0317545;-0.0714292;0.0215824;0.00283078;0.0199487;0.0330921;0.003963;0.0328436;0.000822942;-0.0542028;-0.0468111;0.00631449;-0.0265855;-0.0769759;0.0376948;-0.00286825;-0.0670534;-0.0980866;-0.117389;-9.33484e+07;-4.88286e+08;-2.96374e+08;-5.12858e+07;-6.43813e+07;1.896e+08;3.16717e+07;2.67177e+07;-4.66059e+06;1.63567e+07;-4.01645e+08;2.15453e+08;1.10569e+08;-3.20426e+08;-5.08035e+08;1.25869e+07;-4.8265e+08;-1.58084e+08
120;0.37124;-0.0558358;-0.204649;-1.26382e-08;4.57631e-09;-9.36521e-09;-0.00103849;0.000503149;-0.000968808;39.6692;-2.93088e+08;0.549991;4.71335e+08;1.86812e+09;0;0;1e+30;-0.097731;428.496;1.33548e+09;109706;2.12678;3506.56;0.00543788;4.25068e-05;-1.66317e+08;-4.23595e+08;-2.89351e+08;-1.03859e+08;-1.34381e+08;1.6926e+08;1.32953e+07;-3.85872e+08;-5.06687e+08;0.150238;0.0571215;-0.0231348;0.0503052;-0.0271704;-0.00173627;0.0455889;0.00995622;-0.0557118;0.0177282;-0.0597474;-0.00173627;0.0455889;0.00995622;0.0239399;0.000141966;0.0230958;0.00629921;-0.0536566;-0.0496615;0.00562948;-0.0195211;-0.0680143;0.0257499;0.0164171;-0.0607731;-0.097731;-0.11703;-1.66317e+08;-4.23596e+08;-2.89351e+08;-1.03859e+08;-1.34381e+08;1.69259e+08;1.32953e+07;9.86038e+06;-4.6793e+06;7.59225e+06;-3.85872e+08;2.58838e+08;1.51737e+08;-2.42644e+08;-5.06687e+08;1.64191e+06;-4.30386e+08;-2.6739e+08
121;0.371112;-0.0760203;-0.219358;-1.26228e-08;6.03453e-09;-8.28534e-09;-0.00103795;0.000647022;-0.000864423;39.6694;-2.71419e+08;0.500583;4.45219e+08;1.86053e+09;0;0;1e+30;-0.0965568;428.496;1.33548e+09;109708;2.12687;3510.23;0.00543794;9.67137e-05;-1.09016e+08;-3.86188e+08;-3.19052e+08;-1.06918e+08;-1.21986e+08;1.37309e+08;1.60462e+07;-3.51149e+08;-4.79153e+08;0.141914;0.0515861;-0.0172642;0.0393948;-0.0221306;-0.00110394;0.055903;0.0133223;-0.0494498;0.0072092;-0.0543162;-0.00110394;0.055903;0.0133223;0.0180643;0.00050823;0.016829;0.0065457;-0.0472085;-0.0444292;0.00693274;-0.0143745;-0.0674126;0.0227099;0.0224117;-0.0593838;-0.0965568;-0.115986;-1.09016e+08;-3.86188e+08;-3.19052e+08;-1.06918e+08;-1.21986e+08;1.37309e+08;1.60462e+07;1.30304e+07;-5.71362e+06;7.4192e+06;-3.51149e+08;2.04909e+08;1.70506e+08;-2.28573e+08;-4.79153e+08;-3.48336e+06;-3.82555e+08;-2.88492e+08
122;0.371057;-0.0946756;-0.232322;-1.26171e-08;7.35517e-09;-7.32277e-09;-0.00103812;0.000780001;-0.000773112;39.5718;-3.36577e+08;0.528931;5.05078e+08;1.86777e+09;0;0;1e+30;-0.0967446;428.497;1.33548e+09;109701;2.12685;3511.06;0.00541148;4.83325e-05;-1.8176e+08;-4.13668e+08;-4.14301e+08;-1.47983e+08;-1.58959e+08;1.41037e+08;-1.07398e+07;-4.25961e+08;-5.73029e+08;0.160991;0.0595676;-0.0219264;0.0292441;-0.00731771;-0.00253223;0.0859451;0.0217456;-0.0541745;-0.00300413;-0.0395659;-0.00253223;0.0859451;0.0217456;0.0257239;0.00160828;0.0213215;0.0143013;-0.0493746;-0.0436442;0.0150408;-0.017516;-0.0730939;0.0338718;0.0342992;-0.0549453;-0.0967446;-0.115785;-1.8176e+08;-4.13668e+08;-4.14301e+08;-1.47983e+08;-1.58959e+08;1.41037e+08;-1.07398e+07;-8.23707e+06;4.92643e+06;-4.81916e+06;-4.25961e+08;-2.73225e+08;-2.25039e+08;2.36956e+08;-5.73029e+08;-1.03775e+07;-4.09416e+08;-4.00791e+08
123;0.371336;-0.109001;-0.251764;-1.25739e-08;8.36471e-09;-5.89973e-09;-0.00104047;0.000882542;-0.000634893;39.5369;-3.34697e+08;0.521332;4.68341e+08;1.87033e+09;0;0;1e+30;-0.0970255;428.496;1.33548e+09;109703;2.12685;3513.44;0.00540215;4.34997e-05;-2.09881e+08;-3.75439e+08;-4.1877e+08;-1.48923e+08;-1.52859e+08;1.24165e+08;-3.17344e+07;-4.20796e+08;-5.5156e+08;0.14928;0.0624144;-0.0192363;0.0196453;-0.000409009;0.00442281;0.0999168;0.0130947;-0.0515781;-0.0126965;-0.0327508;0.00442281;0.0999168;0.0130947;0.0286597;0.00209089;0.0220634;0.0181718;-0.0514067;-0.050592;0.00815329;-0.00407812;-0.0742785;0.012006;0.0459202;-0.0571357;-0.0970255;-0.116078;-2.09881e+08;-3.75439e+08;-4.1877e+08;-1.48923e+08;-1.52859e+08;1.24165e+08;-3.17344e+07;-2.33678e+07;1.63267e+07;-1.39448e+07;-4.20796e+08;-2.84612e+08;-2.2841e+08;2.09509e+08;-5.5156e+08;-9.72545e+06;-3.66143e+08;-4.12386e+08
124;0.370953;-0.124414;-0.272337;-1.24893e-08;9.43201e-09;-4.40012e-09;-0.0010378;0.00099375;-0.000488674;39.4278;-2.91918e+08;0.586405;4.73143e+08;1.87794e+09;0;0;1e+30;-0.0974666;428.496;1.33548e+09;109700;2.12683;3518.7;0.00537274;4.15023e-05;-1.43282e+08;-2.72572e+08;-4.59899e+08;-1.61161e+08;-1.2797e+08;8.32466e+07;8.75524e+06;-3.59681e+08;-5.24827e+08;0.150808;0.0677376;-0.0304157;-0.00358609;0.0340018;0.0132162;0.096865;0.00441397;-0.0629045;-0.036075;0.00151287;0.0132162;0.096865;0.00441397;0.0349857;0.00198525;0.0197979;0.0287768;-0.0610617;-0.0542185;-0.0212533;0.0183623;-0.0713907;0.0325873;-0.0533584;0.0344614;-0.0974666;-0.116773;-1.43281e+08;-2.72572e+08;-4.59899e+08;-1.61161e+08;-1.2797e+08;8.32466e+07;8.75522e+06;6.70993e+06;-5.00803e+06;2.55936e+06;-3.59681e+08;-2.31043e+08;-2.4667e+08;1.23059e+08;-5.24827e+08;2.50535e+06;-2.36164e+08;-4.68683e+08
125;0.371241;-0.129985;-0.293156;-1.23917e-08;9.80196e-09;-2.90334e-09;-0.00104035;0.0010338;-0.000339703;39.4279;-2.9449e+08;0.587124;4.88445e+08;1.88572e+09;0;0;1e+30;-0.097203;428.496;1.33548e+09;109701;2.12683;3518.71;0.00537276;2.96915e-05;-1.31559e+08;-2.38184e+08;-5.13728e+08;-1.79574e+08;-7.93207e+07;4.57913e+07;1.59009e+07;-3.64427e+08;-5.34946e+08;0.155685;0.0847346;-0.0287256;-0.0266976;0.0554232;0.0127596;0.106791;0.0274485;-0.0611266;-0.0590986;0.0230221;0.0127596;0.106791;0.0274485;0.0513547;0.00684654;0.0224718;0.0456667;-0.0631568;-0.0625858;0.00457906;0.00712984;-0.0854009;-0.00128732;-0.0765408;0.0378573;-0.097203;-0.116494;-1.31559e+08;-2.38184e+08;-5.13728e+08;-1.79574e+08;-7.93207e+07;4.57913e+07;1.59008e+07;1.24424e+07;-9.57722e+06;2.51011e+06;-3.64427e+08;-2.26896e+08;-2.74756e+08;7.63825e+07;-5.34946e+08;-3.86481e+06;-1.40313e+08;-5.16202e+08
126;0.37105;-0.134254;-0.306188;-1.2322e-08;1.00818e-08;-1.96653e-09;-0.00103885;0.00106501;-0.000246995;39.3849;-2.88378e+08;0.602356;4.76727e+08;1.89064e+09;0;0;1e+30;-0.0970358;428.496;1.33548e+09;109699;2.12683;3520.44;0.00536116;3.82573e-05;-1.66183e+08;-1.90332e+08;-5.08619e+08;-1.86391e+08;-5.27755e+07;4.12808e+07;1.68705e+07;-3.64363e+08;-5.17642e+08;0.151949;0.0958088;-0.0349376;-0.0357126;0.0706503;-0.00447544;0.109495;0.0235352;-0.0672829;-0.0680579;0.038305;-0.00447544;0.109495;0.0235352;0.0622176;0.00478527;0.0239632;0.057218;-0.0662892;-0.0638698;0.0176279;-0.00204111;-0.0929642;-0.0238374;-0.0821533;0.0363999;-0.0970358;-0.116364;-1.66183e+08;-1.90332e+08;-5.08619e+08;-1.86391e+08;-5.27755e+07;4.12807e+07;1.68705e+07;1.21733e+07;-1.1488e+07;2.11005e+06;-3.64362e+08;-2.51723e+08;-2.6234e+08;2.39425e+07;-5.17642e+08;2.34526e+07;-6.9272e+07;-5.1245e+08
127;0.370926;-0.137727;-0.319378;-1.2249e-08;1.03077e-08;-1.02379e-09;-0.00103834;0.0010901;-0.000152998;39.3326;-3.00191e+08;0.62058;4.44503e+08;1.8953e+09;0;0;1e+30;-0.0969828;428.496;1.33548e+09;109698;2.12681;3522.47;0.00534702;4.82106e-05;-1.588e+08;-2.25063e+08;-5.1671e+08;-1.70787e+08;-1.82876e+07;1.00134e+07;-1.72102e+07;-3.65509e+08;-5.17854e+08;0.141676;0.107615;-0.0394707;-0.0451591;0.0846298;-0.0212194;0.112105;0.0143641;-0.0717983;-0.0774867;0.0523022;-0.0212194;0.112105;0.0143641;0.0732223;0.00153979;0.0254242;0.0686494;-0.0669308;-0.0622105;0.023575;-0.00733557;-0.103274;-0.0380345;-0.089758;0.0340948;-0.0969828;-0.11624;-1.588e+08;-2.25063e+08;-5.1671e+08;-1.70787e+08;-1.82876e+07;1.00134e+07;-1.72102e+07;-1.32584e+07;1.09527e+07;-666788;-3.65509e+08;-2.33041e+08;-2.80971e+08;1.85498e+07;-5.17854e+08;-1.30252e+06;-3.30387e+07;-5.16797e+08
128;0.371423;-0.139457;-0.34278;-1.21484e-08;1.03941e-08;6.39044e-10;-0.00104212;0.00110324;1.42681e-05;39.2925;-2.92524e+08;0.611252;4.32818e+08;1.89513e+09;0;0;1e+30;-0.097225;428.496;1.33548e+09;109697;2.12677;3525.51;0.00533625;2.67558e-05;-1.16444e+08;-2.55412e+08;-5.05715e+08;-1.5333e+08;-3.32278e+06;-2.55378e+06;-1.75879e+07;-3.54152e+08;-5.05831e+08;0.137951;0.0858675;-0.023068;-0.0571951;0.0802631;-0.0199154;0.023355;0.0262001;-0.0554763;-0.0896034;0.0478548;-0.0199154;0.023355;0.0262001;0.0502629;0.00581541;0.00374254;0.0497848;-0.0536435;-0.0510719;0.0156965;0.00478578;-0.0938443;-0.026575;-0.0894645;0.00982968;-0.097225;-0.116527;-1.16444e+08;-2.55412e+08;-5.05716e+08;-1.5333e+08;-3.3228e+06;-2.55375e+06;-1.75879e+07;-1.47821e+07;9.53018e+06;12461.9;-3.54152e+08;-1.91822e+08;-2.97545e+08;9.75533e+06;-5.05831e+08;-7.85106e+06;-1.15165e+07;-5.05639e+08
129;0.370335;-0.138048;-0.366872;-1.19269e-08;1.02677e-08;2.32595e-09;-0.00103345;0.00109426;0.000186546;39.2799;-2.60039e+08;0.624103;4.0037e+08;1.89735e+09;0;0;1e+30;-0.0969433;428.495;1.33547e+09;109701;2.12682;3533.66;0.005333;6.66965e-05;-1.48707e+08;-1.86039e+08;-4.45371e+08;-1.60723e+08;3.55156e+07;-1.51475e+07;-2.80731e+06;-3.26962e+08;-4.50348e+08;0.127609;0.0969037;-0.0577168;-0.0362042;0.093921;-0.0065663;-0.00378624;0.0344563;-0.0900313;-0.0685186;0.0616066;-0.0065663;-0.00378624;0.0344563;0.0635776;0.00710798;-0.00108197;0.0631697;-0.0681657;0.00848593;-0.0676024;-0.00211275;-0.0923552;-0.0910532;-0.0117436;0.0100443;-0.0969433;-0.11644;-1.48707e+08;-1.86039e+08;-4.45371e+08;-1.60723e+08;3.55156e+07;-1.51474e+07;-2.80734e+06;-2.08251e+06;1.86958e+06;221310;-3.26962e+08;-2.19026e+08;-2.38809e+08;-4.36097e+07;-4.50348e+08;1.40717e+07;6.83402e+07;-4.4491e+08
130;0.370818;-0.129842;-0.390289;-1.1783e-08;9.65932e-09;3.97224e-09;-0.00103697;0.00103591;0.000355148;39.2725;-2.87045e+08;0.650265;3.91873e+08;1.90285e+09;0;0;1e+30;-0.097205;428.494;1.33547e+09;109706;2.12682;3538.48;0.00533114;5.6908e-05;-1.83129e+08;-2.36567e+08;-4.4144e+08;-1.55974e+08;7.31382e+07;-5.40258e+07;-3.24127e+07;-3.63767e+08;-4.64957e+08;0.1249;0.109599;-0.0531876;-0.045695;0.0988826;0.0226778;-0.07175;0.0313711;-0.0855893;-0.0780967;0.0664809;0.0226778;-0.07175;0.0313711;0.0758976;0.00599082;-0.0167478;0.0737839;-0.0719761;-0.0506482;-0.0506057;-0.00737437;-0.101127;0.0714073;-0.0683613;-0.0213148;-0.097205;-0.116541;-1.83129e+08;-2.36567e+08;-4.41441e+08;-1.55974e+08;7.31382e+07;-5.40258e+07;-3.24127e+07;-2.3935e+07;2.07481e+07;6.87139e+06;-3.63766e+08;-2.45159e+08;-2.58635e+08;-7.3013e+07;-4.64957e+08;-1.03437e+07;1.35344e+08;-4.44702e+08
131;0.371084;-0.122142;-0.413459;-1.1644e-08;9.08674e-09;5.58399e-09;-0.00103828;0.000982343;0.000521284;39.1703;-3.0273e+08;0.630464;4.32724e+08;1.89839e+09;0;0;1e+30;-0.0975644;428.496;1.33547e+09;109697;2.12679;3538.58;0.00530344;5.76026e-05;-1.85429e+08;-2.9609e+08;-4.26671e+08;-1.59138e+08;1.13263e+08;-9.83921e+07;-1.9624e+07;-3.96272e+08;-4.92294e+08;0.137918;0.0874115;-0.0446525;-0.0129466;0.0575991;-0.0273568;-0.10107;0.0316317;-0.0771739;-0.0454681;0.0250776;-0.0273568;-0.10107;0.0316317;0.0545794;0.00834184;-0.0252228;0.0476774;-0.0696954;0.0281031;-0.0542118;-0.0335968;-0.0824484;-0.0743888;-0.0351158;-0.00556195;-0.0975644;-0.116806;-1.85429e+08;-2.9609e+08;-4.26671e+08;-1.59138e+08;1.13263e+08;-9.83921e+07;-1.9624e+07;-1.4686e+07;1.11825e+07;6.66152e+06;-3.96272e+08;-2.62532e+08;-2.64316e+08;-1.35075e+08;-4.92294e+08;-1.58429e+07;2.36293e+08;-4.31587e+08
132;0.371262;-0.108709;-0.435102;-1.14789e-08;8.10939e-09;7.08514e-09;-0.00103959;0.000885142;0.000677173;39.1525;-2.4581e+08;0.612355;3.73508e+08;1.89674e+09;0;0;1e+30;-0.0973561;428.496;1.33547e+09;109697;2.12678;3537.97;0.00529877;0.000103042;-1.61379e+08;-2.62296e+08;-3.13755e+08;-1.26932e+08;1.17912e+08;-1.02368e+08;-1.26414e+06;-3.27454e+08;-4.08713e+08;0.119044;0.0970311;-0.0410121;-0.0131034;0.0541154;-0.00498755;-0.135804;0.0145953;-0.0734641;-0.0455554;0.0216634;-0.00498755;-0.135804;0.0145953;0.0642291;0.00350093;-0.0337931;0.0545082;-0.0736618;-0.0730019;-0.00974414;-0.00135228;-0.0879233;0.0107196;-0.07386;-0.046479;-0.0973561;-0.116937;-1.61378e+08;-2.62296e+08;-3.13755e+08;-1.26932e+08;1.17912e+08;-1.02368e+08;-1.26414e+06;-902015;689646;555711;-3.27454e+08;-2.29419e+08;-1.8218e+08;-1.46299e+08;-4.08713e+08;-340559;2.56173e+08;-3.18467e+08
133;0.37169;-0.0896036;-0.451788;-1.13233e-08;6.77168e-09;8.23811e-09;-0.00104333;0.000748809;0.000796893;39.1529;-2.7204e+08;0.654737;4.04712e+08;1.90177e+09;0;0;1e+30;-0.09735;428.495;1.33547e+09;109699;2.12677;3541.19;0.00529889;5.91843e-05;-1.56097e+08;-3.37609e+08;-3.22414e+08;-1.21932e+08;1.26914e+08;-1.16116e+08;-9.63142e+06;-3.48897e+08;-4.57592e+08;0.128989;0.113233;-0.0436776;0.0153786;0.028299;-0.0286058;-0.177475;0.0161088;-0.0761276;-0.0170714;-0.00415096;-0.0286058;-0.177475;0.0161088;0.0799298;0.0079766;-0.0543188;0.0580914;-0.0766213;-0.0745126;0.00673787;0.0165317;-0.100658;-0.0211923;-0.0733106;-0.0656397;-0.09735;-0.116774;-1.56097e+08;-3.37609e+08;-3.22414e+08;-1.21932e+08;1.26914e+08;-1.16116e+08;-9.63143e+06;-7.26533e+06;4.44218e+06;4.4996e+06;-3.48897e+08;-2.28436e+08;-1.66291e+08;-2.04678e+08;-4.57592e+08;2.19205e+07;3.42465e+08;-3.02701e+08
134;0.371066;-0.0705924;-0.466771;-1.11244e-08;5.43184e-09;9.26797e-09;-0.0010383;0.000611737;0.000903009;39.1583;-2.64544e+08;0.620458;4.43218e+08;1.90173e+09;0;0;1e+30;-0.0972368;428.495;1.33547e+09;109699;2.12677;3542.72;0.0053004;4.60676e-05;-1.28313e+08;-3.74386e+08;-2.90934e+08;-1.10856e+08;1.50249e+08;-1.22298e+08;1.39319e+07;-3.18231e+08;-4.89334e+08;0.141262;0.112291;-0.0584537;0.0336105;0.0248431;-0.0255165;-0.163589;0.00936917;-0.0908659;0.00119827;-0.00756916;-0.0255165;-0.163589;0.00936917;0.079641;-0.00582068;0.0577779;-0.0545025;-0.082121;0.0397419;-0.0471532;-0.0542312;-0.0947568;-0.082632;-0.0359557;-0.0292917;-0.0972368;-0.116706;-1.28313e+08;-3.74386e+08;-2.90934e+08;-1.10856e+08;1.50249e+08;-1.22298e+08;1.39319e+07;1.05473e+07;-5.74331e+06;-7.06157e+06;-3.1823e+08;-2.07259e+08;-1.31961e+08;-2.0224e+08;-4.89334e+08;-2.53495e+07;-3.96966e+08;2.84997e+08
135;0.371741;-0.0498752;-0.480731;-1.10218e-08;3.97441e-09;1.02331e-08;-0.00104246;0.000464885;0.00100486;39.157;-3.43656e+08;0.647186;4.96258e+08;1.90212e+09;0;0;1e+30;-0.0972392;428.495;1.33547e+09;109699;2.1268;3542.9;0.00530005;4.41026e-05;-1.62641e+08;-5.19539e+08;-3.48789e+08;-8.43863e+07;1.30226e+08;-1.617e+08;-2.9188e+07;-4.11879e+08;-5.89902e+08;0.158167;0.0989934;-0.040948;0.0574096;-0.0164617;-0.038809;-0.131425;-0.0115383;-0.073361;0.0249966;-0.0488748;-0.038809;-0.131425;-0.0115383;0.0648421;-0.00652572;0.0560003;-0.0320294;-0.0650458;-0.0539846;0.0130695;0.0338498;-0.0970355;-0.0532422;-0.0448628;-0.0675906;-0.0972392;-0.116237;-1.6264e+08;-5.19539e+08;-3.48789e+08;-8.43863e+07;1.30226e+08;-1.617e+08;-2.9188e+07;-2.35558e+07;8.09488e+06;1.52163e+07;-4.11879e+08;-2.43192e+08;-1.611e+08;-2.90773e+08;-5.89902e+08;4.7876e+06;-5.1767e+08;2.82806e+08
136;0.370868;-0.0288369;-0.486919;-1.08299e-08;2.51351e-09;1.066e-08;-0.00103587;0.000313995;0.0010493;39.1719;-2.99427e+08;0.648016;4.69145e+08;1.8971e+09;0;0;1e+30;-0.097637;428.495;1.33547e+09;109697;2.1268;3544.39;0.00530414;5.71329e-05;-1.00744e+08;-5.10691e+08;-2.86845e+08;-4.24946e+07;4.01991e+07;-1.66766e+08;3.49887e+06;-3.8349e+08;-5.18289e+08;0.149526;0.104114;-0.0401153;0.0838992;-0.0437839;-0.0270491;-0.101249;0.0201376;-0.0726609;0.0513536;-0.0763296;-0.0270491;-0.101249;0.0201376;0.0707947;-0.00789643;0.0663568;-0.0233732;-0.0732446;-0.070729;-0.013234;-0.0136764;-0.0951871;0.0223376;-0.0283647;-0.0880742;-0.097637;-0.116899;-1.00744e+08;-5.10691e+08;-2.86845e+08;-4.24946e+07;4.01991e+07;-1.66766e+08;3.49887e+06;2.99217e+06;-385822;-1.77205e+06;-3.8349e+08;-1.98022e+08;-3.69715e+07;-3.2632e+08;-5.18289e+08;-2.33253e+07;-5.12699e+08;7.22427e+07
